Molecule, ValueS, ValueE
CRW_5S_B_Ac_30_nH,1.038203,0.327643
CRW_5S_B_Ac_44_nH,1.038203,0.327643
CRW_5S_B_Ac_4_nH,1.038203,0.327643
CRW_5S_B_Ac_7_nH,1.038203,0.327643
CRW_5S_B_Ac_8_nH,1.038203,0.327643
CRW_5S_B_B_18_nH,1.038203,0.327643
CRW_5S_B_Cy_51_nH,1.038203,0.327643
CRW_5S_B_D_13_nH,1.038203,0.327643
CRW_5S_B_D_14_nH,1.038203,0.327643
CRW_5S_B_D_15_nH,1.038203,0.327643
CRW_5S_B_D_53_nH,1.038203,0.327643
CRW_5S_B_D_54_nH,1.038203,0.327643
CRW_5S_B_D_55_nH,1.038203,0.327643
CRW_5S_B_D_56_nH,1.038203,0.327643
CRW_5S_B_F_11_nH,1.038203,0.327643
CRW_5S_B_F_22_nH,1.038203,0.327643
CRW_5S_B_F_23_nH,1.038203,0.327643
CRW_5S_B_F_24_nH,1.038203,0.327643
CRW_5S_B_F_25_nH,1.038203,0.327643
CRW_5S_B_F_49_nH,1.038203,0.327643
CRW_5S_B_F_50_nH,1.038203,0.327643
CRW_5S_B_P_10_nH,1.038203,0.327643
CRW_5S_B_P_12_nH,1.038203,0.327643
CRW_5S_B_P_16_nH,1.038203,0.327643
CRW_5S_B_P_17_nH,1.038203,0.327643
CRW_5S_B_P_19_nH,1.038203,0.327643
CRW_5S_B_P_1_nH,1.038203,0.327643
CRW_5S_B_P_26_nH,1.038203,0.327643
CRW_5S_B_P_27_nH,1.038203,0.327643
CRW_5S_B_P_28_nH,1.038203,0.327643
CRW_5S_B_P_29_nH,1.038203,0.327643
CRW_5S_B_P_2_nH,1.038203,0.327643
CRW_5S_B_P_33_nH,1.038203,0.327643
CRW_5S_B_P_34_nH,1.038203,0.327643
CRW_5S_B_P_35_nH,1.038203,0.327643
CRW_5S_B_P_37_nH,1.038203,0.327643
CRW_5S_B_P_38_nH,1.038203,0.327643
CRW_5S_B_P_39_nH,1.038203,0.327643
CRW_5S_B_P_3_nH,1.038203,0.327643
CRW_5S_B_P_40_nH,1.038203,0.327643
CRW_5S_B_P_41_nH,1.038203,0.327643
CRW_5S_B_P_42_nH,1.038203,0.327643
CRW_5S_B_P_43_nH,1.038203,0.327643
CRW_5S_B_P_45_nH,1.038203,0.327643
CRW_5S_B_P_46_nH,1.038203,0.327643
CRW_5S_B_P_47_nH,1.038203,0.327643
CRW_5S_B_P_48_nH,1.038203,0.327643
CRW_5S_B_P_57_nH,1.038203,0.327643
CRW_5S_B_P_58_nH,1.038203,0.327643
CRW_5S_B_P_59_nH,1.038203,0.327643
CRW_5S_B_P_5_nH,1.038203,0.327643
CRW_5S_B_P_60_nH,1.038203,0.327643
CRW_5S_B_P_61_nH,1.038203,0.327643
CRW_5S_B_P_62_nH,1.038203,0.327643
CRW_5S_B_P_63_nH,1.038203,0.327643
CRW_5S_B_P_64_nH,1.038203,0.327643
CRW_5S_B_P_65_nH,1.038203,0.327643
CRW_5S_B_P_66_nH,1.038203,0.327643
CRW_5S_B_P_67_nH,1.038203,0.327643
CRW_5S_B_P_68_nH,1.038203,0.327643
CRW_5S_B_P_69_nH,1.038203,0.327643
CRW_5S_B_P_6_nH,1.038203,0.327643
CRW_5S_B_P_70_nH,1.038203,0.327643
CRW_5S_B_P_71_nH,1.038203,0.327643
CRW_5S_B_P_72_nH,1.038203,0.327643
CRW_5S_B_P_73_nH,1.038203,0.327643
CRW_5S_B_P_74_nH,1.038203,0.327643
CRW_5S_B_P_75_nH,1.038203,0.327643
CRW_5S_B_P_76_nH,1.038203,0.327643
CRW_5S_B_Te_31_nH,1.038203,0.327643
CRW_5S_B_Te_32_nH,1.038203,0.327643
